Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,move_time_s,cluster,Tiempo_Optimo,Hora_Minutos,Periodo_Dia,Total_Vehiculos_lag1,Ocupacion_lag1,Media_Movil_3ciclos,Tendencia_Vehiculos,Capacidad_Teorica,Saturacion_Actual
8,3.24,9.84,1900-01-01 09:27:40,09:28:13,1,1,33,0,35,567,1,5.0,6.06,4.666666666666667,3.0,10.185185185185185,0.7854545454545454
3,1.29,1.31,1900-01-01 09:27:51,09:28:24,5,1,33,1,20,567,1,8.0,9.84,5.333333333333333,-5.0,25.58139534883721,0.11727272727272728
6,1.8,4.01,1900-01-01 09:28:49,09:29:22,2,1,33,1,20,568,1,3.0,1.31,5.666666666666667,3.0,18.333333333333332,0.32727272727272727
2,26.42,2.59,1900-01-01 09:29:00,09:29:33,3,1,33,2,40,569,1,6.0,4.01,3.6666666666666665,-4.0,1.2490537471612415,1.601212121212121
7,3.97,5.95,1900-01-01 09:29:09,09:29:42,4,1,33,1,20,569,1,2.0,2.59,5.0,5.0,8.312342569269521,0.8421212121212122
4,2.19,5.83,1900-01-01 09:30:12,09:30:45,1,1,33,1,20,570,1,7.0,5.95,4.333333333333333,-3.0,15.068493150684931,0.26545454545454544
4,5.47,6.79,1900-01-01 09:30:23,09:30:56,5,1,33,1,26,570,1,4.0,5.83,5.0,0.0,6.032906764168191,0.663030303030303
9,2.56,6.2,1900-01-01 09:31:21,09:31:54,2,1,33,1,20,571,1,4.0,6.79,5.666666666666667,5.0,12.890625,0.6981818181818182
1,0.0,3.02,1900-01-01 09:31:32,09:32:05,3,1,33,1,20,571,1,9.0,6.2,4.666666666666667,-8.0,33.0,0.030303030303030304
8,3.73,12.09,1900-01-01 09:31:41,09:32:14,4,1,33,0,35,571,1,1.0,3.02,6.0,7.0,8.847184986595174,0.9042424242424243
7,1.72,10.46,1900-01-01 09:32:44,09:33:17,1,1,33,1,20,572,1,8.0,12.09,5.333333333333333,-1.0,19.186046511627907,0.36484848484848487
5,3.56,6.32,1900-01-01 09:32:55,09:33:28,5,1,33,1,26,572,1,7.0,10.46,6.666666666666667,-2.0,9.269662921348315,0.5393939393939393
7,2.01,5.15,1900-01-01 09:33:53,09:34:26,2,1,33,1,20,573,1,5.0,6.32,6.333333333333333,2.0,16.417910447761194,0.42636363636363633
4,2.97,7.57,1900-01-01 09:34:04,09:34:37,3,1,33,1,20,574,1,7.0,5.15,5.333333333333333,-3.0,11.11111111111111,0.36
3,3.33,2.1,1900-01-01 09:34:13,09:34:46,4,1,33,1,20,574,1,4.0,7.57,4.666666666666667,-1.0,9.90990990990991,0.30272727272727273
4,1.47,6.16,1900-01-01 09:35:16,09:35:49,1,1,33,1,20,575,1,3.0,2.1,3.6666666666666665,1.0,22.448979591836736,0.17818181818181816
7,3.21,7.9,1900-01-01 09:35:27,09:36:00,5,1,33,1,26,575,1,4.0,6.16,4.666666666666667,3.0,10.280373831775702,0.6809090909090909
6,1.62,4.05,1900-01-01 09:36:25,09:36:58,2,1,33,1,20,576,1,7.0,7.9,5.666666666666667,-1.0,20.37037037037037,0.29454545454545455
2,3.42,3.63,1900-01-01 09:36:36,09:37:09,3,1,33,1,20,576,1,6.0,4.05,5.0,-4.0,9.649122807017545,0.20727272727272725
9,1.86,10.5,1900-01-01 09:36:45,09:37:18,4,1,33,0,35,576,1,2.0,3.63,5.666666666666667,7.0,17.741935483870968,0.5072727272727273
9,1.5,11.46,1900-01-01 09:37:48,09:38:21,1,1,33,0,35,577,1,9.0,10.5,6.666666666666667,0.0,22.0,0.4090909090909091
3,12.42,3.4,1900-01-01 09:37:59,09:38:32,5,1,33,2,37,577,1,9.0,11.46,7.0,-6.0,2.657004830917874,1.1290909090909091
8,1.67,6.41,1900-01-01 09:38:57,09:39:30,2,1,33,1,20,578,1,3.0,3.4,6.666666666666667,5.0,19.76047904191617,0.4048484848484848
11,1.57,12.92,1900-01-01 09:39:08,09:39:41,3,1,33,0,35,579,1,8.0,6.41,7.333333333333333,3.0,21.019108280254777,0.5233333333333333
4,8.36,3.27,1900-01-01 09:39:17,09:39:50,4,1,33,2,33,579,1,11.0,12.92,7.666666666666667,-7.0,3.947368421052632,1.0133333333333332
4,5.5,3.74,1900-01-01 09:40:20,09:40:53,1,1,33,1,20,580,1,4.0,3.27,6.333333333333333,0.0,6.0,0.6666666666666666
8,2.54,6.09,1900-01-01 09:40:31,09:41:04,5,1,33,1,26,580,1,4.0,3.74,5.333333333333333,4.0,12.992125984251969,0.6157575757575757
2,3.0,1.22,1900-01-01 09:41:29,09:42:02,2,1,33,1,20,581,1,8.0,6.09,4.666666666666667,-6.0,11.0,0.18181818181818182
2,9.08,6.73,1900-01-01 09:41:40,09:42:13,3,1,33,2,27,581,1,2.0,1.22,4.0,0.0,3.6343612334801763,0.5503030303030303
10,1.8,9.89,1900-01-01 09:41:49,09:42:22,4,1,33,0,35,581,1,2.0,6.73,4.666666666666667,8.0,18.333333333333332,0.5454545454545455
5,3.69,5.79,1900-01-01 09:42:52,09:43:25,1,1,33,1,20,582,1,10.0,9.89,5.666666666666667,-5.0,8.94308943089431,0.5590909090909091
6,5.05,7.59,1900-01-01 09:43:03,09:43:36,5,1,33,1,26,583,1,5.0,5.79,7.0,1.0,6.534653465346535,0.9181818181818181
7,3.85,3.71,1900-01-01 09:44:01,09:44:34,2,1,33,1,20,584,1,6.0,7.59,6.0,1.0,8.571428571428571,0.8166666666666667
3,12.96,8.71,1900-01-01 09:44:12,09:44:45,3,1,33,2,27,584,1,7.0,3.71,5.333333333333333,-4.0,2.5462962962962963,1.1781818181818182
11,1.57,12.29,1900-01-01 09:44:21,09:44:54,4,1,33,0,35,584,1,3.0,8.71,7.0,8.0,21.019108280254777,0.5233333333333333
2,2.25,3.2,1900-01-01 09:45:24,09:45:57,1,1,33,1,20,585,1,11.0,12.29,5.333333333333333,-9.0,14.666666666666666,0.13636363636363638
7,4.81,8.99,1900-01-01 09:45:35,09:46:08,5,1,33,1,20,585,1,2.0,3.2,6.666666666666667,5.0,6.860706860706861,1.0203030303030303
4,2.94,4.22,1900-01-01 09:46:33,09:47:06,2,1,33,1,23,586,1,7.0,8.99,4.333333333333333,-3.0,11.224489795918368,0.3563636363636363
1,0.0,0.73,1900-01-01 09:46:44,09:47:17,3,1,33,1,20,586,1,4.0,4.22,4.0,-3.0,33.0,0.030303030303030304
9,3.29,8.28,1900-01-01 09:46:53,09:47:26,4,1,33,0,35,586,1,1.0,0.73,4.666666666666667,8.0,10.030395136778115,0.8972727272727273
4,7.64,4.18,1900-01-01 09:47:56,09:48:29,1,1,33,2,29,587,1,9.0,8.28,4.666666666666667,-5.0,4.319371727748691,0.9260606060606061
6,2.05,14.85,1900-01-01 09:48:07,09:48:40,5,1,33,0,35,588,1,4.0,4.18,6.333333333333333,2.0,16.097560975609756,0.37272727272727274
10,2.42,7.56,1900-01-01 09:49:05,09:49:38,2,1,33,0,35,589,1,6.0,14.85,6.666666666666667,4.0,13.636363636363637,0.7333333333333333
7,3.25,9.39,1900-01-01 09:49:16,09:49:49,3,1,33,1,20,589,1,10.0,7.56,7.666666666666667,-3.0,10.153846153846153,0.6893939393939394
6,4.53,5.9,1900-01-01 09:49:25,09:49:58,4,1,33,1,20,589,1,7.0,9.39,7.666666666666667,-1.0,7.28476821192053,0.8236363636363636
5,7.19,6.07,1900-01-01 09:50:28,09:51:01,1,1,33,2,29,590,1,6.0,5.9,6.0,-1.0,4.589707927677329,1.0893939393939394
0,0.0,0.05,1900-01-01 09:50:39,09:51:12,5,1,33,1,20,590,1,5.0,6.07,3.6666666666666665,-5.0,33.0,0.0
9,3.35,4.15,1900-01-01 09:51:37,09:52:10,2,1,33,1,23,591,1,0.0,0.05,4.666666666666667,9.0,9.850746268656716,0.9136363636363637
7,3.5,6.71,1900-01-01 09:51:48,09:52:21,3,1,33,1,20,591,1,9.0,4.15,5.333333333333333,-2.0,9.428571428571429,0.7424242424242424
6,1.57,5.75,1900-01-01 09:51:57,09:52:30,4,1,33,1,20,591,1,7.0,6.71,7.333333333333333,-1.0,21.019108280254777,0.28545454545454546
8,3.5,11.86,1900-01-01 09:53:00,09:53:33,1,1,33,0,35,593,1,6.0,5.75,7.0,2.0,9.428571428571429,0.8484848484848485
1,0.0,1.24,1900-01-01 09:53:11,09:53:44,5,1,33,1,20,593,1,8.0,11.86,5.0,-7.0,33.0,0.030303030303030304
6,3.37,5.5,1900-01-01 09:54:09,09:54:42,2,1,33,1,23,594,1,1.0,1.24,5.0,5.0,9.792284866468842,0.6127272727272728
7,3.65,6.17,1900-01-01 09:54:20,09:54:53,3,1,33,1,20,594,1,6.0,5.5,4.666666666666667,1.0,9.04109589041096,0.7742424242424242
5,1.12,3.82,1900-01-01 09:54:29,09:55:02,4,1,33,1,20,594,1,7.0,6.17,6.0,-2.0,29.46428571428571,0.1696969696969697
8,2.54,8.95,1900-01-01 09:55:32,09:56:05,1,1,33,1,20,595,1,5.0,3.82,6.666666666666667,3.0,12.992125984251969,0.6157575757575757
4,2.94,2.32,1900-01-01 09:55:43,09:56:16,5,1,33,1,20,595,1,8.0,8.95,5.666666666666667,-4.0,11.224489795918368,0.3563636363636363
3,13.38,1.66,1900-01-01 09:56:41,09:57:14,2,1,33,2,39,596,1,4.0,2.32,5.0,-1.0,2.4663677130044843,1.2163636363636363
4,2.17,5.87,1900-01-01 09:56:52,09:57:25,3,1,33,1,20,596,1,3.0,1.66,3.6666666666666665,1.0,15.207373271889402,0.263030303030303
1,0.0,2.37,1900-01-01 09:57:01,09:57:34,4,1,33,1,20,597,1,4.0,5.87,2.6666666666666665,-3.0,33.0,0.030303030303030304
3,7.54,2.37,1900-01-01 09:58:04,09:58:37,1,1,33,2,29,598,1,1.0,2.37,2.6666666666666665,2.0,4.376657824933687,0.6854545454545454
3,4.04,3.32,1900-01-01 09:58:15,09:58:48,5,1,33,1,20,598,1,3.0,2.37,2.3333333333333335,0.0,8.168316831683168,0.3672727272727273
8,3.12,6.26,1900-01-01 09:59:13,09:59:46,2,1,33,1,23,599,1,3.0,3.32,4.666666666666667,5.0,10.576923076923077,0.7563636363636363
5,1.85,4.75,1900-01-01 09:59:24,09:59:57,3,1,33,1,20,599,1,8.0,6.26,5.333333333333333,-3.0,17.83783783783784,0.2803030303030303
1,0.0,1.05,1900-01-01 09:59:33,10:00:06,4,1,33,1,20,599,1,5.0,4.75,4.666666666666667,-4.0,33.0,0.030303030303030304
8,1.65,16.33,1900-01-01 10:00:36,10:01:09,1,1,33,0,35,600,1,1.0,1.05,4.666666666666667,7.0,20.0,0.4
4,1.81,3.9,1900-01-01 10:00:47,10:01:20,5,1,33,1,20,600,1,8.0,16.33,4.333333333333333,-4.0,18.23204419889503,0.2193939393939394
4,1.53,2.15,1900-01-01 10:01:45,10:02:18,2,1,33,1,20,601,1,4.0,3.9,5.333333333333333,0.0,21.56862745098039,0.18545454545454548
3,14.33,1.71,1900-01-01 10:01:56,10:02:29,3,1,33,2,40,601,1,4.0,2.15,3.6666666666666665,-1.0,2.3028611304954643,1.3027272727272725
3,7.29,4.13,1900-01-01 10:02:05,10:02:38,4,1,33,2,22,602,1,3.0,1.71,3.3333333333333335,0.0,4.526748971193416,0.6627272727272727
2,0.0,1.3,1900-01-01 10:03:08,10:03:41,1,1,33,1,20,603,1,3.0,4.13,2.6666666666666665,-1.0,33.0,0.06060606060606061
5,5.65,4.49,1900-01-01 10:03:19,10:03:52,5,1,33,1,20,603,1,2.0,1.3,3.3333333333333335,3.0,5.840707964601769,0.8560606060606062
7,2.39,5.68,1900-01-01 10:04:17,10:04:50,2,1,33,1,20,604,1,5.0,4.49,4.666666666666667,2.0,13.807531380753137,0.5069696969696971
3,2.67,2.02,1900-01-01 10:04:28,10:05:01,3,1,33,1,20,604,1,7.0,5.68,5.0,-4.0,12.359550561797754,0.2427272727272727
6,4.55,4.83,1900-01-01 10:04:37,10:05:10,4,1,33,1,20,604,1,3.0,2.02,5.333333333333333,3.0,7.252747252747253,0.8272727272727273
3,5.96,3.03,1900-01-01 10:05:40,10:06:13,1,1,33,1,20,605,1,6.0,4.83,4.0,-3.0,5.5369127516778525,0.5418181818181818
4,2.31,4.1,1900-01-01 10:05:51,10:06:24,5,1,33,1,20,605,1,3.0,3.03,4.333333333333333,1.0,14.285714285714285,0.28
9,2.27,6.95,1900-01-01 10:06:49,10:07:22,2,1,33,1,20,606,1,4.0,4.1,5.333333333333333,5.0,14.537444933920705,0.6190909090909091
4,1.64,5.46,1900-01-01 10:07:00,10:07:33,3,1,33,1,20,607,1,9.0,6.95,5.666666666666667,-5.0,20.121951219512198,0.19878787878787876
9,1.81,8.6,1900-01-01 10:07:09,10:07:42,4,1,33,0,35,607,1,4.0,5.46,7.333333333333333,5.0,18.23204419889503,0.4936363636363636
8,2.61,11.19,1900-01-01 10:08:12,10:08:45,1,1,33,0,35,608,1,9.0,8.6,7.0,-1.0,12.64367816091954,0.6327272727272727
12,1.92,12.63,1900-01-01 10:08:23,10:08:56,5,1,33,0,35,608,1,8.0,11.19,9.666666666666666,4.0,17.1875,0.6981818181818182
4,6.97,3.29,1900-01-01 10:09:21,10:09:54,2,1,33,2,28,609,1,12.0,12.63,8.0,-8.0,4.734576757532281,0.8448484848484848
6,2.3,8.09,1900-01-01 10:09:32,10:10:05,3,1,33,1,20,609,1,4.0,3.29,7.333333333333333,2.0,14.347826086956523,0.41818181818181815
8,2.24,10.85,1900-01-01 10:09:41,10:10:14,4,1,33,0,35,609,1,6.0,8.09,6.0,2.0,14.732142857142856,0.5430303030303031
4,1.86,5.83,1900-01-01 10:10:44,10:11:17,1,1,33,1,20,610,1,8.0,10.85,6.0,-4.0,17.741935483870968,0.22545454545454546
1,0.0,1.17,1900-01-01 10:10:55,10:11:28,5,1,33,1,20,610,1,4.0,5.83,4.333333333333333,-3.0,33.0,0.030303030303030304
3,0.92,2.18,1900-01-01 10:11:53,10:12:26,2,1,33,1,20,611,1,1.0,1.17,2.6666666666666665,2.0,35.869565217391305,0.08363636363636363
5,3.75,5.21,1900-01-01 10:12:04,10:12:37,3,1,33,1,20,612,1,3.0,2.18,3.0,2.0,8.8,0.5681818181818181
5,1.81,7.0,1900-01-01 10:12:13,10:12:46,4,1,33,1,20,612,1,5.0,5.21,4.333333333333333,0.0,18.23204419889503,0.27424242424242423
10,1.91,11.39,1900-01-01 10:13:16,10:13:49,1,1,33,0,35,613,1,5.0,7.0,6.666666666666667,5.0,17.277486910994764,0.5787878787878789
4,5.28,3.82,1900-01-01 10:13:27,10:14:00,5,1,33,1,20,613,1,10.0,11.39,6.333333333333333,-6.0,6.25,0.64
6,4.48,5.51,1900-01-01 10:14:25,10:14:58,2,1,33,1,20,614,1,4.0,3.82,6.666666666666667,2.0,7.366071428571428,0.8145454545454546
6,1.8,9.17,1900-01-01 10:14:36,10:15:09,3,1,33,1,20,614,1,6.0,5.51,5.333333333333333,0.0,18.333333333333332,0.32727272727272727
12,1.73,14.19,1900-01-01 10:14:45,10:15:18,4,1,33,0,35,614,1,6.0,9.17,8.0,6.0,19.07514450867052,0.6290909090909091
3,13.54,3.39,1900-01-01 10:15:48,10:16:21,1,1,33,2,40,615,1,12.0,14.19,7.0,-9.0,2.4372230428360413,1.230909090909091
5,5.62,2.83,1900-01-01 10:15:59,10:16:32,5,1,33,1,20,615,1,3.0,3.39,6.666666666666667,2.0,5.871886120996441,0.8515151515151516
5,2.04,5.4,1900-01-01 10:16:57,10:17:30,2,1,33,1,20,616,1,5.0,2.83,4.333333333333333,0.0,16.176470588235293,0.3090909090909091
4,3.97,3.94,1900-01-01 10:17:08,10:17:41,3,1,33,1,20,617,1,5.0,5.4,4.666666666666667,-1.0,8.312342569269521,0.4812121212121212
7,2.04,6.47,1900-01-01 10:17:17,10:17:50,4,1,33,1,20,617,1,4.0,3.94,5.333333333333333,3.0,16.176470588235293,0.43272727272727274
6,4.08,6.52,1900-01-01 10:18:20,10:18:53,1,1,33,1,20,618,1,7.0,6.47,5.666666666666667,-1.0,8.088235294117647,0.7418181818181818
10,2.44,9.91,1900-01-01 10:18:31,10:19:04,5,1,33,0,35,618,1,6.0,6.52,7.666666666666667,4.0,13.524590163934427,0.7393939393939394
2,3.42,1.79,1900-01-01 10:19:29,10:20:02,2,1,33,1,20,619,1,10.0,9.91,6.0,-8.0,9.649122807017545,0.20727272727272725
3,0.83,3.66,1900-01-01 10:19:40,10:20:13,3,1,33,1,20,619,1,2.0,1.79,5.0,1.0,39.75903614457832,0.07545454545454544
2,5.33,2.94,1900-01-01 10:19:49,10:20:22,4,1,33,1,20,619,1,3.0,3.66,2.3333333333333335,-1.0,6.191369606003752,0.32303030303030306
6,2.32,10.64,1900-01-01 10:20:52,10:21:25,1,1,33,1,20,620,1,2.0,2.94,3.6666666666666665,4.0,14.224137931034484,0.42181818181818176
6,1.67,5.32,1900-01-01 10:21:03,10:21:36,5,1,33,1,20,621,1,6.0,10.64,4.666666666666667,0.0,19.76047904191617,0.3036363636363636
0,0.0,0.17,1900-01-01 10:22:01,10:22:34,2,1,33,1,20,622,1,6.0,5.32,4.0,-6.0,33.0,0.0
4,2.14,4.06,1900-01-01 10:22:12,10:22:45,3,1,33,1,20,622,1,0.0,0.17,3.3333333333333335,4.0,15.42056074766355,0.2593939393939394
3,2.04,2.27,1900-01-01 10:22:21,10:22:54,4,1,33,1,20,622,1,4.0,4.06,2.3333333333333335,-1.0,16.176470588235293,0.18545454545454546
7,4.53,10.07,1900-01-01 10:23:24,10:23:57,1,1,33,1,20,623,1,3.0,2.27,4.666666666666667,4.0,7.28476821192053,0.9609090909090909
7,3.61,5.87,1900-01-01 10:23:35,10:24:08,5,1,33,1,20,623,1,7.0,10.07,5.666666666666667,0.0,9.141274238227147,0.7657575757575757
4,7.11,3.89,1900-01-01 10:24:33,10:25:06,2,1,33,2,28,624,1,7.0,5.87,6.0,-3.0,4.641350210970464,0.8618181818181818
5,3.17,7.87,1900-01-01 10:24:44,10:25:17,3,1,33,1,20,624,1,4.0,3.89,5.333333333333333,1.0,10.410094637223976,0.48030303030303023
3,13.83,6.35,1900-01-01 10:24:53,10:25:26,4,1,33,2,40,624,1,5.0,7.87,4.0,-2.0,2.386117136659436,1.2572727272727273
0,0.0,0.16,1900-01-01 10:25:56,10:26:29,1,1,33,1,20,625,1,3.0,6.35,2.6666666666666665,-3.0,33.0,0.0
5,1.1,3.85,1900-01-01 10:26:07,10:26:40,5,1,33,1,20,626,1,0.0,0.16,2.6666666666666665,5.0,29.999999999999996,0.16666666666666669
1,0.0,0.96,1900-01-01 10:27:05,10:27:38,2,1,33,1,20,627,1,5.0,3.85,2.0,-4.0,33.0,0.030303030303030304
1,0.0,1.47,1900-01-01 10:27:16,10:27:49,3,1,33,1,20,627,1,1.0,0.96,2.3333333333333335,0.0,33.0,0.030303030303030304
4,3.75,4.08,1900-01-01 10:27:25,10:27:58,4,1,33,1,20,627,1,1.0,1.47,2.0,3.0,8.8,0.45454545454545453
0,0.0,0.44,1900-01-01 10:28:28,10:29:01,1,1,33,1,20,628,1,4.0,4.08,1.6666666666666667,-4.0,33.0,0.0
9,1.99,14.48,1900-01-01 10:28:39,10:29:12,5,1,33,0,35,628,1,0.0,0.44,4.333333333333333,9.0,16.582914572864322,0.5427272727272727
3,2.96,2.33,1900-01-01 10:29:37,10:30:10,2,1,33,1,20,629,1,9.0,14.48,4.0,-6.0,11.14864864864865,0.2690909090909091
3,4.12,2.37,1900-01-01 10:29:48,10:30:21,3,1,33,1,20,629,1,3.0,2.33,5.0,0.0,8.009708737864077,0.37454545454545457
3,13.04,2.21,1900-01-01 10:29:57,10:30:30,4,1,33,2,40,629,1,3.0,2.37,3.0,0.0,2.530674846625767,1.1854545454545453
1,0.0,2.22,1900-01-01 10:31:00,10:31:33,1,1,33,1,20,631,1,3.0,2.21,2.3333333333333335,-2.0,33.0,0.030303030303030304
4,2.92,11.83,1900-01-01 10:31:11,10:31:44,5,1,33,1,20,631,1,1.0,2.22,2.6666666666666665,3.0,11.301369863013699,0.35393939393939394
7,1.58,6.84,1900-01-01 10:32:09,10:32:42,2,1,33,1,20,632,1,4.0,11.83,4.0,3.0,20.886075949367086,0.3351515151515152
2,3.0,2.04,1900-01-01 10:32:20,10:32:53,3,1,33,1,20,632,1,7.0,6.84,4.333333333333333,-5.0,11.0,0.18181818181818182
6,3.7,4.37,1900-01-01 10:32:29,10:33:02,4,1,33,1,20,632,1,2.0,2.04,5.0,4.0,8.91891891891892,0.6727272727272727
2,4.17,1.8,1900-01-01 10:33:32,10:34:05,1,1,33,1,20,633,1,6.0,4.37,3.3333333333333335,-4.0,7.913669064748202,0.2527272727272727
6,2.6,3.92,1900-01-01 10:33:43,10:34:16,5,1,33,1,20,633,1,2.0,1.8,4.666666666666667,4.0,12.692307692307692,0.4727272727272728
7,1.99,6.43,1900-01-01 10:34:41,10:35:14,2,1,33,1,20,634,1,6.0,3.92,5.0,1.0,16.582914572864322,0.4221212121212121
5,2.48,4.6,1900-01-01 10:34:52,10:35:25,3,1,33,1,20,634,1,7.0,6.43,6.0,-2.0,13.306451612903226,0.37575757575757573
5,1.35,4.53,1900-01-01 10:35:01,10:35:34,4,1,33,1,20,635,1,5.0,4.6,5.666666666666667,0.0,24.444444444444443,0.20454545454545456
2,11.92,2.84,1900-01-01 10:36:04,10:36:37,1,1,33,2,27,636,1,5.0,4.53,4.0,-3.0,2.7684563758389262,0.7224242424242424
6,3.03,6.3,1900-01-01 10:36:15,10:36:48,5,1,33,1,20,636,1,2.0,2.84,4.333333333333333,4.0,10.891089108910892,0.5509090909090909
4,2.47,2.8,1900-01-01 10:37:13,10:37:46,2,1,33,1,20,637,1,6.0,6.3,4.0,-2.0,13.360323886639675,0.29939393939393943
4,1.92,3.64,1900-01-01 10:37:24,10:37:57,3,1,33,1,20,637,1,4.0,2.8,4.666666666666667,0.0,17.1875,0.23272727272727273
7,1.5,7.41,1900-01-01 10:37:33,10:38:06,4,1,33,1,20,637,1,4.0,3.64,5.0,3.0,22.0,0.3181818181818182
7,2.47,8.9,1900-01-01 10:38:36,10:39:09,1,1,33,1,20,638,1,7.0,7.41,6.0,0.0,13.360323886639675,0.523939393939394
3,11.04,3.16,1900-01-01 10:38:47,10:39:20,5,1,33,2,33,638,1,7.0,8.9,5.666666666666667,-4.0,2.989130434782609,1.0036363636363637
2,8.33,1.87,1900-01-01 10:39:45,10:40:18,2,1,33,2,17,639,1,3.0,3.16,4.0,-1.0,3.9615846338535414,0.5048484848484849
4,2.03,4.33,1900-01-01 10:39:56,10:40:29,3,1,33,1,20,639,1,2.0,1.87,3.0,2.0,16.256157635467982,0.24606060606060604
8,4.31,5.9,1900-01-01 10:40:05,10:40:38,4,1,33,1,20,640,1,4.0,4.33,4.666666666666667,4.0,7.656612529002321,1.0448484848484847
6,2.23,7.49,1900-01-01 10:41:08,10:41:41,1,1,33,1,20,641,1,8.0,5.9,6.0,-2.0,14.798206278026907,0.4054545454545454
5,4.81,4.78,1900-01-01 10:41:19,10:41:52,5,1,33,1,20,641,1,6.0,7.49,6.333333333333333,-1.0,6.860706860706861,0.7287878787878788
8,3.13,7.28,1900-01-01 10:42:17,10:42:50,2,1,33,1,20,642,1,5.0,4.78,6.333333333333333,3.0,10.543130990415335,0.7587878787878788
5,5.08,2.95,1900-01-01 10:42:28,10:43:01,3,1,33,1,20,642,1,8.0,7.28,6.0,-3.0,6.496062992125984,0.7696969696969697
6,3.48,5.69,1900-01-01 10:42:37,10:43:10,4,1,33,1,20,642,1,5.0,2.95,6.333333333333333,1.0,9.482758620689655,0.6327272727272728
3,9.96,2.68,1900-01-01 10:43:40,10:44:13,1,1,33,2,27,643,1,6.0,5.69,4.666666666666667,-3.0,3.3132530120481927,0.9054545454545455
5,4.73,5.57,1900-01-01 10:43:51,10:44:24,5,1,33,1,20,643,1,3.0,2.68,4.666666666666667,2.0,6.976744186046511,0.7166666666666668
6,2.65,5.92,1900-01-01 10:44:49,10:45:22,2,1,33,1,20,644,1,5.0,5.57,4.666666666666667,1.0,12.452830188679245,0.4818181818181818
2,2.75,2.43,1900-01-01 10:45:00,10:45:33,3,1,33,1,20,645,1,6.0,5.92,4.333333333333333,-4.0,12.0,0.16666666666666666
1,0.0,1.81,1900-01-01 10:45:09,10:45:42,4,1,33,1,20,645,1,2.0,2.43,3.0,-1.0,33.0,0.030303030303030304
7,1.82,9.17,1900-01-01 10:46:12,10:46:45,1,1,33,1,21,646,1,1.0,1.81,3.3333333333333335,6.0,18.13186813186813,0.38606060606060605
8,2.49,12.88,1900-01-01 10:46:23,10:46:56,5,1,33,0,35,646,1,7.0,9.17,5.333333333333333,1.0,13.25301204819277,0.6036363636363636
10,2.68,9.61,1900-01-01 10:47:21,10:47:54,2,1,33,0,35,647,1,8.0,12.88,8.333333333333334,2.0,12.313432835820894,0.8121212121212122
7,4.32,7.24,1900-01-01 10:47:32,10:48:05,3,1,33,1,20,647,1,10.0,9.61,8.333333333333334,-3.0,7.638888888888888,0.9163636363636364
3,4.42,6.32,1900-01-01 10:47:41,10:48:14,4,1,33,1,20,647,1,7.0,7.24,6.666666666666667,-4.0,7.46606334841629,0.4018181818181818
9,3.44,15.06,1900-01-01 10:48:44,10:49:17,1,1,33,0,36,648,1,3.0,6.32,6.333333333333333,6.0,9.593023255813954,0.9381818181818181
4,9.69,3.4,1900-01-01 10:48:55,10:49:28,5,1,33,2,39,648,1,9.0,15.06,5.333333333333333,-5.0,3.405572755417957,1.1745454545454546
5,1.38,5.06,1900-01-01 10:49:53,10:50:26,2,1,33,1,20,649,1,4.0,3.4,6.0,1.0,23.91304347826087,0.20909090909090908
3,2.42,2.73,1900-01-01 10:50:04,10:50:37,3,1,33,1,20,650,1,5.0,5.06,4.0,-2.0,13.636363636363637,0.22
6,1.67,8.09,1900-01-01 10:50:13,10:50:46,4,1,33,1,20,650,1,3.0,2.73,4.666666666666667,3.0,19.76047904191617,0.3036363636363636
4,4.64,6.35,1900-01-01 10:51:16,10:51:49,1,1,33,1,21,651,1,6.0,8.09,4.333333333333333,-2.0,7.112068965517242,0.5624242424242424
3,12.71,3.1,1900-01-01 10:51:27,10:52:00,5,1,33,2,39,651,1,4.0,6.35,4.333333333333333,-1.0,2.5963808025177024,1.1554545454545455
9,2.8,7.6,1900-01-01 10:52:25,10:52:58,2,1,33,0,35,652,1,3.0,3.1,5.333333333333333,6.0,11.785714285714286,0.7636363636363636
5,3.88,3.74,1900-01-01 10:52:36,10:53:09,3,1,33,1,20,652,1,9.0,7.6,5.666666666666667,-4.0,8.505154639175258,0.5878787878787879
4,7.64,3.04,1900-01-01 10:52:45,10:53:18,4,1,33,2,30,652,1,5.0,3.74,6.0,-1.0,4.319371727748691,0.9260606060606061
5,5.65,6.34,1900-01-01 10:53:48,10:54:21,1,1,33,1,21,653,1,4.0,3.04,4.666666666666667,1.0,5.840707964601769,0.8560606060606062
11,2.48,11.31,1900-01-01 10:53:59,10:54:32,5,1,33,0,35,653,1,5.0,6.34,6.666666666666667,6.0,13.306451612903226,0.8266666666666667
6,5.0,6.47,1900-01-01 10:54:57,10:55:30,2,1,33,1,20,654,1,11.0,11.31,7.333333333333333,-5.0,6.6,0.9090909090909092
9,2.08,14.51,1900-01-01 10:55:08,10:55:41,3,1,33,0,35,655,1,6.0,6.47,8.666666666666666,3.0,15.865384615384615,0.5672727272727273
7,1.81,7.28,1900-01-01 10:55:17,10:55:50,4,1,33,1,20,655,1,9.0,14.51,7.333333333333333,-2.0,18.23204419889503,0.3839393939393939
